9	1273	2017	AUDI	A5 COUPE 1.4 TFSI 150 DESIGN S TRONIC	63000	531000
9	1277	2017	AUDI	A5 SPORTBACK 1.4 TFSI 150 DYNAMIC S TRONIC	66000	522000
9	1278	2017	AUDI	A5 SPORTBACK 1.4 TFSI 150 SPORT S TRONIC	70000	551000
9	1278	2018	AUDI	A5 SPORTBACK 1.4 TFSI 150 SPORT S TRONIC	50000	597000
9	1279	2018	AUDI	A5 SPORTBACK 1.4 TFSI 150 DESIGN S TRONIC	45000	583000
9	1279	2017	AUDI	A5 SPORTBACK 1.4 TFSI 150 DESIGN S TRONIC	67000	528000
9	1284	2018	AUDI	A5 SPORTBACK 2.0TDI 190 QUATTRO SPORT STRONIC	56000	733000
9	1284	2017	AUDI	A5 SPORTBACK 2.0TDI 190 QUATTRO SPORT STRONIC	90000	663000
9	1285	2017	AUDI	A5 SPORTBACK 2.0TDI 190 QUATTRO DESIGN STRONI	77000	648000
9	1286	2017	AUDI	A3 SPORTBACK 1.6TDI 110 SPORTLINE STRONIC PI	56000	311000
9	1287	2017	AUDI	A3 SPORTBACK 1.6TDI 110 DESIGNLINE STRONIC PI	59000	326000
9	1288	2017	AUDI	A3 SEDAN 1.0 TFSI 116 DYNAMIC S TRONIC PI	56000	269000
9	1288	2018	AUDI	A3 SEDAN 1.0 TFSI 116 DYNAMIC S TRONIC PI	35000	289000
9	1311	2017	AUDI	Q2 1.6 TDI 116 DESIGN STRONIC	73000	336000
9	1311	2018	AUDI	Q2 1.6 TDI 116 DESIGN STRONIC	41000	361000
9	1313	2017	AUDI	Q5 2.0 TDI 190 QUATTRO SPORT S TRONIC	65000	728000
9	1313	2018	AUDI	Q5 2.0 TDI 190 QUATTRO SPORT S TRONIC	52000	834000
9	1314	2017	AUDI	Q5 2.0 TDI 190 QUATTRO DESIGN S TRONIC	84000	712000
9	1314	2018	AUDI	Q5 2.0 TDI 190 QUATTRO DESIGN S TRONIC	50000	737000
9	1317	2018	AUDI	A3 SPORTBACK 1.6 TDI 116 DYNAMIC S TRONIC PI	51000	298000
9	1317	2017	AUDI	A3 SPORTBACK 1.6 TDI 116 DYNAMIC S TRONIC PI	63000	275000
9	1318	2018	AUDI	A3 SPORTBACK 1.6 TDI 116 SPORT LINE S TRONIC	44000	328000
9	1318	2017	AUDI	A3 SPORTBACK 1.6 TDI 116 SPORT LINE S TRONIC	67000	311000
9	1319	2018	AUDI	A3 SPORTBACK 1.6TDI 116 DESIGNLINE STRONIC PI	47000	325000
9	1319	2017	AUDI	A3 SPORTBACK 1.6TDI 116 DESIGNLINE STRONIC PI	78000	294000
9	1320	2017	AUDI	A3 SEDAN 1.6 TDI 116 DYNAMIC S TRONIC	91000	260000
9	1321	2017	AUDI	A3 SEDAN 1.6 TDI 116 SPORT LINE S TRONIC PI	75000	333000
9	1321	2018	AUDI	A3 SEDAN 1.6 TDI 116 SPORT LINE S TRONIC PI	52000	363000
9	1322	2017	AUDI	A3 SEDAN 1.6 TDI 116 DESIGN LINE S TRONIC	68000	292000
